,attendance_rate,participation_rate
6575,0.7,0.0
6576,1.0,0.0
6577,0.7,0.0
6578,1.0,0.0
6579,0.6,0.0
6580,0.7,0.0
6581,1.0,0.0
6582,0.3,0.0
6583,0.5,0.0
6584,1.0,0.0
6585,0.9,0.0
6586,0.9,0.0
6587,0.7,0.0
6588,0.8,0.0
6589,0.7,0.0
6590,0.4,0.0
6591,1.0,0.0
6592,1.0,0.0
6593,,0.0
6594,1.0,0.0
6595,,0.0
6596,,0.0
6597,0.8,0.0
6598,0.3,0.0
6599,1.0,0.0
6600,0.4,0.0
6601,1.0,0.0
6602,0.1,0.0
6603,0.8,0.0
6604,1.0,0.0
6605,1.0,0.0
6606,0.7,0.0
6607,0.6,0.0
6608,0.7,0.0
6609,0.8,0.0
6610,1.0,0.0
6611,1.0,0.0
6612,1.0,0.0
6613,0.7,0.0
6614,0.8,0.0
6615,0.5,0.0
6616,0.7,0.0
6617,1.0,0.0
6618,1.0,0.0
6619,1.0,0.0
6620,1.0,0.0
6621,1.0,0.0
6622,0.5,0.0
6623,1.0,0.0
6624,0.2,0.0
6625,0.5,0.0
6626,1.0,0.0
6627,1.0,0.0
6628,0.8,0.0
6629,1.0,0.0
6630,1.0,0.0
6631,1.0,0.0
6632,0.8,0.0
6633,0.8,0.0
6634,0.6,0.0
6635,0.9,0.0
6636,0.6,0.0
6637,0.9,0.0
6638,0.9,0.0
6639,0.9,0.0
6640,0.4,0.0
6641,0.7,0.0
6642,0.9,0.0
6643,0.7,0.0
6644,0.9,0.0
6645,0.2,0.0
6646,0.5,0.0
6647,1.0,0.0
6648,0.7,0.0
6649,0.9,0.0
6650,1.0,0.0
6651,0.6,0.0
6652,0.1,0.0
6653,0.7,0.0
6654,0.6,0.0
6655,0.3,0.0
6656,0.8,0.0
6657,0.8,0.0
6658,0.3,0.0
6659,0.7,0.0
6660,0.6,0.0
6661,1.0,0.0
6662,0.9,0.0
6663,0.4,0.0
6664,0.8,0.0
6665,0.9,0.0
6666,0.2,0.0
6667,1.0,0.0
6668,0.8,0.0
6669,0.4,0.0
6670,0.8,0.0
6671,0.6,0.0
6672,1.0,0.0
6673,0.9,0.0
6674,0.8,0.0
6675,1.0,0.0
6676,0.7,0.0
6677,0.2,0.0
6678,0.4,0.0
6679,1.0,0.0
6680,0.4,0.0
6681,0.8,0.0
6682,1.0,0.0
6683,0.4,0.0
6684,0.8,0.0
6685,0.3,0.0
6686,0.2,0.0
6687,1.0,0.0
6688,0.4,0.0
6689,0.8,0.0
6690,0.6,0.0
6691,0.5,0.0
6692,0.9,0.0
6693,0.4,0.0
6694,0.8,0.0
6695,0.7,0.0
6696,0.7,0.0
6697,0.8,0.0
6698,1.0,0.0
6699,0.7,0.0
6700,0.9,0.0
6701,0.9,0.0
6702,0.7,0.0
6703,0.8,0.0
6704,1.0,0.0
6705,0.9,0.0
6706,0.8,0.0
6707,1.0,0.0
6708,1.0,0.0
6709,0.9,0.0
6710,0.6,0.0
6711,0.7,0.0
6712,1.0,0.0
6713,1.0,0.0
6714,0.7,0.0
6715,0.1,0.0
6716,0.9,0.0
6717,0.3,0.0
6718,0.5,0.0
6719,0.9,0.0
6720,1.0,0.0
6721,0.6,0.0
6722,1.0,0.0
6723,0.8,0.0
6724,0.7,0.0
6725,0.8,0.0
6726,0.5,0.0
6727,1.0,0.0
6728,0.4,0.0
6729,1.0,0.0
6730,0.9,0.0
6731,0.4,0.0
6732,0.6,0.0
6733,0.9,0.0
6734,0.9,0.0
6735,,0.0
6736,,0.0
6737,,0.0
6738,1.0,0.0
6739,0.7,0.0
6740,0.9,0.0
6741,0.6,0.0
6742,0.6,0.0
6743,0.8,0.0
6744,0.8,0.0
6745,1.0,0.0
6746,0.3,0.0
6747,0.9,0.0
6748,0.8,0.0
6749,0.9,0.0
6750,0.9,0.0
6751,1.0,0.0
6752,0.8,0.0
6753,1.0,0.0
6754,0.8,0.0
6755,0.7,0.0
6756,0.3,0.0
6757,0.3,0.0
6758,,0.0
6759,,0.0
6760,,0.0
6761,,0.0
6762,,0.0
6763,,0.0
6764,,0.0
6765,1.0,0.0
6766,0.95,2.75
6767,,0.0
6768,,0.0
6769,0.85,0.6
6770,1.0,2.0
6771,0.95,0.0
6772,1.0,1.5
6773,1.0,0.5
6774,0.85,0.0
6775,1.0,3.1
6776,1.0,0.5
6777,1.0,0.0
6778,1.0,1.2
6779,1.0,0.5
6780,0.85,0.2
6781,,0.0
6782,,0.0
6783,,0.0
6784,,0.0
6785,,0.0
6786,,0.0
6787,,0.0
6788,,0.0
6789,,0.0
6790,,0.0
6791,,0.0
6792,,0.0
6793,0.85,1.05
6794,,0.0
6795,0.75,1.85
6796,0.95,0.0
6797,0.9,0.0
6798,1.0,0.65
6799,1.0,1.2
6800,0.95,0.4
6801,1.0,0.55
6802,0.55,2.6
6803,0.9,0.0
6804,1.0,0.9
6805,0.95,0.8
6806,0.95,0.45
6807,0.75,1.6
6808,0.8,1.25
6809,0.35,2.35
6810,1.0,3.05
6811,1.0,1.7
6812,1.0,0.0
6813,0.95,0.0
6814,0.9,0.0
6815,0.95,0.35
6816,0.9,1.8
6817,0.85,0.35
6818,0.9,0.0
6819,0.75,0.0
6820,0.65,0.05
6821,1.0,0.0
6822,1.0,1.6
6823,0.85,0.2
6824,1.0,0.05
6825,0.9,0.0
6826,0.5,0.0
6827,0.7,0.0
6828,0.3,0.0
6829,0.1,0.0
6830,0.55,1.45
6831,0.95,0.0
6832,1.0,1.85
6833,0.95,0.0
6834,0.8,0.0
6835,0.9,0.0
6836,1.0,0.0
6837,0.95,2.65
6838,0.8,0.0
6839,0.95,2.95
6840,1.0,0.15
6841,0.7,0.95
6842,0.75,0.45
6843,0.35,0.0
6844,1.0,1.75
6845,0.75,0.0
6846,1.0,3.15
6847,0.9,2.05
6848,1.0,1.35
6849,0.75,0.7
6850,0.85,2.1
6851,1.0,0.75
6852,0.9,2.25
6853,1.0,0.0
6854,0.8,0.0
6855,0.05,0.0
6856,0.7,0.0
6857,0.9,0.0
6858,0.95,2.45
6859,0.15,0.35
6860,1.0,0.05
6861,0.95,0.0
6862,0.8,1.6
6863,0.4,0.0
6864,0.95,1.6
6865,0.7,0.0
6866,0.95,0.0
6867,0.95,0.0
6868,1.0,0.05
6869,0.8,0.0
6870,0.7,0.0
6871,1.0,0.95
6872,0.95,0.85
6873,0.95,0.0
6874,0.9,1.1
6875,1.0,0.0
6876,0.6,0.8
6877,0.65,0.0
6878,0.8,0.0
6879,0.95,0.95
6880,1.0,0.0
6881,0.9,0.0
6882,0.9,0.0
6883,1.0,0.0
6884,0.95,1.1
6885,0.8,1.2
6886,0.9,0.5
6887,0.9,0.0
6888,0.8,0.0
6889,0.9,0.5
6890,0.75,0.65
6891,1.0,0.0
6892,0.95,0.0
6893,0.9,0.35
6894,1.0,0.0
6895,0.95,0.1
6896,0.9,2.05
6897,1.0,0.2
6898,0.85,1.8
6899,0.95,0.3
6900,0.95,1.9
6901,1.0,1.05
6902,1.0,1.5
6903,0.6,0.0
6904,0.95,2.15
6905,1.0,1.7
6906,1.0,1.15
6907,1.0,0.0
6908,1.0,0.0
6909,1.0,0.0
6910,0.4,2.6
6911,1.0,0.15
6912,1.0,2.85
6913,1.0,0.0
6914,1.0,1.2
6915,1.0,0.0
6916,1.0,0.15
6917,0.95,0.0
6918,1.0,2.25
6919,1.0,0.0
6920,0.9,0.35
6921,0.9,2.35
6922,0.55,0.3
6923,1.0,1.45
6924,0.8,2.7
6925,0.55,0.0
6926,1.0,0.0
6927,1.0,1.2
6928,0.75,0.05
6929,0.9,0.0
6930,0.95,0.85
6931,1.0,1.35
6932,0.9,0.0
6933,1.0,0.0
6934,0.75,0.0
6935,0.75,1.1
6936,0.95,0.45
6937,0.6,0.0
6938,1.0,0.0
6939,1.0,1.75
6940,0.8,2.5
6941,0.95,0.45
6942,0.65,0.0
6943,0.85,0.0
6944,1.0,0.8
6945,0.85,1.2
6946,1.0,0.0
6947,1.0,0.85
6948,0.8,3.0
6949,0.05,0.0
6950,0.85,0.3
6951,0.85,0.25
6952,0.45,0.0
6953,1.0,0.0
6954,0.75,0.0
6955,0.9,0.0
6956,1.0,1.8
6957,1.0,1.3
6958,1.0,3.25
6959,1.0,3.2
6960,0.7,1.3
6961,0.8,0.0
6962,0.85,1.25
6963,0.9,0.0
6964,1.0,2.45
6965,0.8,0.0
6966,0.95,1.0
6967,1.0,1.8
6968,0.9,1.6
6969,0.8,2.35
6970,0.65,0.0
6971,0.85,0.0
6972,0.95,0.0
6973,0.8,0.0
6974,0.75,0.0
6975,0.65,0.3
6976,1.0,0.25
6977,0.8,2.2
6978,1.0,0.5
6979,0.75,0.0
6980,0.85,1.15
6981,,0.0
6982,,0.0
6983,1.0,0.0
6984,0.8,2.55
6985,0.75,0.0
6986,0.8,0.8
6987,0.9,0.15
6988,0.45,0.0
6989,1.0,2.0
6990,0.9,0.0
6991,0.9,0.35
6992,0.95,2.95
6993,0.8,0.0
6994,1.0,0.0
6995,1.0,0.0
6996,1.0,0.0
6997,1.0,1.85
6998,1.0,2.0
6999,0.95,1.25
7000,0.95,2.7
7001,,0.0
7002,1.0,0.0
7003,,0.0
7004,0.91,0.91
7005,,0.0
7006,,0.0
7007,0.91,0.0
7008,1.0,0.27
7009,0.91,0.0
7010,0.64,0.0
7011,,0.0
7012,1.0,0.0
7013,0.73,0.0
7014,0.91,0.0
7015,1.0,0.0
7016,1.0,1.82
7017,0.91,0.0
7018,1.0,0.09
7019,1.0,1.64
7020,0.91,0.91
7021,0.64,0.0
7022,0.45,1.91
7023,0.64,0.18
7024,0.64,1.27
7025,,0.0
7026,,0.0
7027,,0.0
7028,1.0,0.0
7029,0.09,0.0
7030,,0.0
7031,,0.0
7032,,0.0
7033,0.82,0.0
7034,,0.0
7035,0.36,0.0
7036,0.91,0.0
7037,0.82,2.27
7038,0.91,0.18
7039,,0.0
7040,0.45,0.73
7041,0.73,0.27
7042,1.0,0.0
7043,0.64,0.0
7044,1.0,0.0
7045,1.0,0.09
7046,0.91,0.0
7047,1.0,0.0
7048,1.0,0.0
7049,0.64,1.82
7050,0.73,2.45
7051,0.91,0.91
7052,0.27,0.18
7053,1.0,0.0
7054,0.27,0.18
7055,0.55,0.0
7056,0.91,0.0
7057,0.64,1.55
7058,1.0,0.18
7059,0.55,1.82
7060,0.36,0.09
7061,0.55,1.45
7062,0.73,1.0
7063,1.0,1.91
7064,0.45,0.0
7065,1.0,2.09
7066,1.0,1.64
7067,0.73,0.27
7068,0.73,1.82
7069,1.0,0.64
7070,0.55,0.0
7071,0.91,0.36
7072,0.09,0.0
7073,0.82,1.73
7074,0.27,0.0
7075,,0.0
7076,0.55,0.0
7077,1.0,1.18
7078,1.0,0.0
7079,0.73,1.09
7080,0.82,0.0
7081,0.73,0.82
7082,1.0,0.0
7083,0.82,0.0
7084,0.91,0.0
7085,0.18,0.45
7086,0.55,1.27
7087,0.55,1.82
7088,1.0,1.64
7089,0.73,1.64
7090,0.45,0.82
7091,1.0,1.36
7092,1.0,0.18
7093,0.64,0.0
7094,0.09,0.0
7095,0.82,0.0
7096,0.36,0.0
7097,0.18,0.0
7098,1.0,1.82
7099,0.64,1.09
7100,0.45,2.36
7101,0.45,0.0
7102,0.82,0.0
7103,0.82,0.0
7104,0.91,0.18
7105,0.27,0.0
7106,0.27,0.82
7107,0.64,0.09
7108,0.45,1.91
7109,0.91,0.64
7110,0.82,2.27
7111,1.0,1.73
7112,0.91,0.91
7113,1.0,1.36
7114,0.64,0.0
7115,0.64,1.27
7116,0.27,0.0
7117,0.91,0.0
7118,0.82,0.0
7119,0.82,0.0
7120,0.82,0.0
7121,0.82,0.0
7122,1.0,0.0
7123,1.0,0.0
7124,1.0,0.18
7125,0.73,0.0
7126,0.91,0.0
7127,0.91,0.0
7128,1.0,1.55
7129,1.0,0.55
7130,1.0,1.82
7131,0.73,0.0
7132,0.82,0.0
7133,1.0,0.0
7134,0.91,0.0
7135,0.82,0.64
7136,0.82,0.91
7137,1.0,0.0
7138,0.64,0.0
7139,0.73,0.0
7140,0.73,1.55
7141,0.82,0.0
7142,0.36,0.09
7143,0.73,1.91
7144,1.0,1.09
7145,0.91,0.91
7146,0.36,2.36
7147,0.82,0.0
7148,0.55,0.0
7149,0.55,0.0
7150,1.0,2.09
7151,0.36,0.0
7152,0.45,1.91
7153,0.73,0.0
7154,0.91,0.0
7155,0.91,1.18
7156,1.0,0.64
7157,1.0,1.73
7158,1.0,0.0
7159,0.55,1.09
7160,0.82,1.55
7161,0.45,1.73
7162,0.91,1.18
7163,0.82,1.0
7164,1.0,1.55
7165,1.0,0.73
7166,1.0,0.91
7167,1.0,0.0
7168,1.0,2.0
7169,1.0,1.91
7170,0.45,0.0
7171,0.91,0.64
7172,0.82,2.09
7173,0.91,0.0
7174,0.27,1.18
7175,1.0,0.0
7176,0.91,0.0
7177,1.0,0.18
7178,0.91,0.0
7179,0.18,0.0
7180,0.45,0.09
7181,0.91,0.0
7182,0.73,0.09
7183,0.82,1.18
7184,1.0,0.91
7185,0.64,1.0
7186,0.64,1.82
7187,0.91,0.73
7188,1.0,0.73
7189,0.64,1.09
7190,1.0,2.0
7191,0.45,1.82
7192,1.0,1.45
7193,0.91,0.45
7194,0.73,0.91
7195,0.45,1.55
7196,0.91,1.0
7197,0.91,1.36
7198,0.82,1.27
7199,0.91,1.36
7200,1.0,1.36
7201,1.0,2.09
7202,0.82,0.64
7203,1.0,1.27
7204,1.0,0.09
7205,1.0,0.0
7206,1.0,1.45
7207,0.91,0.36
7208,1.0,0.91
7209,0.82,2.09
7210,1.0,0.0
7211,0.73,1.73
7212,0.73,1.09
7213,0.27,0.0
7214,0.91,0.36
7215,0.91,0.0
7216,1.0,1.55
7217,0.91,0.0
7218,0.64,0.64
7219,,0.0
7220,,0.0
7221,0.91,1.27
7222,0.64,1.36
7223,1.0,0.27
7224,0.73,0.91
7225,0.91,1.91
7226,0.73,1.91
7227,0.82,1.55
7228,0.82,1.36
7229,0.64,1.36
7230,0.82,1.36
7231,0.55,0.64
7232,0.18,1.91
7233,1.0,1.55
7234,0.82,1.18
7235,0.91,0.45
7236,0.36,0.0
7237,1.0,1.73
7238,0.64,0.0
7239,0.82,0.0
7240,,0.0
7241,,0.0
7242,1.0,0.0
7243,,0.0
7244,,0.0
7245,0.92,0.0
7246,1.0,0.0
7247,1.0,0.0
7248,0.83,0.0
7249,,0.0
7250,1.0,0.0
7251,0.75,0.0
7252,1.0,0.0
7253,0.75,0.0
7254,1.0,0.67
7255,0.92,0.0
7256,0.83,1.92
7257,1.0,0.0
7258,1.0,1.17
7259,0.92,0.0
7260,1.0,2.58
7261,0.25,0.0
7262,0.58,0.67
7263,,0.0
7264,,0.0
7265,,0.0
7266,1.0,0.0
7267,0.42,0.0
7268,,0.0
7269,,0.0
7270,,0.0
7271,0.67,0.0
7272,0.92,0.0
7273,,0.0
7274,1.0,0.0
7275,0.75,0.0
7276,0.83,0.58
7277,0.33,0.0
7278,1.0,0.0
7279,0.67,0.0
7280,0.75,0.0
7281,0.5,0.25
7282,1.0,0.0
7283,0.75,0.0
7284,0.83,0.0
7285,,0.0
7286,1.0,0.0
7287,0.75,1.67
7288,0.83,3.75
7289,0.67,0.0
7290,0.83,0.0
7291,,0.0
7292,1.0,0.0
7293,0.92,0.83
7294,1.0,0.0
7295,1.0,0.0
7296,0.83,2.67
7297,1.0,0.92
7298,0.92,0.0
7299,0.42,0.0
7300,0.75,1.08
7301,0.75,0.42
7302,0.75,0.0
7303,0.92,2.83
7304,1.0,3.25
7305,0.92,0.17
7306,1.0,0.0
7307,1.0,3.92
7308,1.0,0.92
7309,0.75,1.17
7310,0.75,2.17
7311,0.92,0.0
7312,0.58,0.0
7313,0.75,0.0
7314,1.0,1.67
7315,0.17,0.0
7316,0.92,3.5
7317,,0.0
7318,1.0,0.0
7319,1.0,0.75
7320,1.0,1.42
7321,0.5,0.58
7322,0.08,0.0
7323,0.83,0.0
7324,0.83,3.33
7325,0.17,0.0
7326,0.83,0.0
7327,1.0,0.0
7328,1.0,0.58
7329,1.0,0.17
7330,1.0,4.0
7331,1.0,2.25
7332,0.92,1.17
7333,0.92,0.0
7334,0.33,0.0
7335,1.0,0.0
7336,0.67,0.0
7337,0.08,0.0
7338,0.75,0.0
7339,0.17,0.0
7340,0.17,0.33
7341,0.92,2.08
7342,0.83,2.33
7343,0.83,0.33
7344,0.92,2.33
7345,0.58,0.0
7346,0.92,0.0
7347,1.0,0.0
7348,1.0,0.0
7349,0.33,0.0
7350,0.33,0.0
7351,0.92,0.0
7352,0.58,0.0
7353,0.83,0.75
7354,0.25,0.0
7355,0.58,2.25
7356,0.92,0.0
7357,0.92,0.42
7358,1.0,1.92
7359,1.0,0.0
7360,1.0,1.33
7361,1.0,0.0
7362,0.67,0.0
7363,1.0,0.0
7364,1.0,0.0
7365,0.83,0.0
7366,0.92,1.58
7367,1.0,0.0
7368,1.0,0.0
7369,1.0,0.0
7370,1.0,0.83
7371,0.83,0.0
7372,0.92,0.0
7373,0.75,0.0
7374,0.67,0.0
7375,0.83,0.0
7376,0.5,0.0
7377,0.67,2.83
7378,0.75,0.0
7379,0.92,0.0
7380,0.75,0.0
7381,0.92,0.0
7382,0.92,1.67
7383,1.0,0.0
7384,0.25,0.0
7385,0.75,1.83
7386,1.0,0.67
7387,0.92,0.58
7388,0.83,2.67
7389,1.0,0.0
7390,0.75,0.0
7391,0.5,0.67
7392,0.92,0.0
7393,0.33,0.0
7394,0.08,0.0
7395,0.75,0.0
7396,0.67,0.0
7397,0.67,0.83
7398,0.83,0.0
7399,0.58,0.0
7400,1.0,2.17
7401,0.75,0.0
7402,0.67,0.83
7403,1.0,0.67
7404,0.67,2.67
7405,1.0,1.08
7406,1.0,0.0
7407,0.83,2.17
7408,0.92,0.83
7409,1.0,0.58
7410,1.0,0.0
7411,0.75,2.17
7412,0.67,1.83
7413,1.0,0.0
7414,0.75,0.0
7415,0.83,0.42
7416,1.0,0.0
7417,0.75,0.0
7418,1.0,0.0
7419,1.0,0.0
7420,1.0,0.0
7421,1.0,0.0
7422,0.08,0.0
7423,0.75,0.0
7424,0.75,0.0
7425,1.0,0.0
7426,1.0,0.08
7427,1.0,1.75
7428,0.17,0.0
7429,0.58,2.42
7430,0.83,0.92
7431,1.0,0.0
7432,0.67,0.0
7433,0.75,2.0
7434,0.83,2.33
7435,0.5,1.08
7436,1.0,0.0
7437,0.42,0.0
7438,1.0,1.75
7439,0.83,1.17
7440,1.0,1.92
7441,0.58,0.5
7442,0.83,1.75
7443,0.75,0.83
7444,0.75,0.0
7445,0.92,0.0
7446,0.83,0.58
7447,1.0,0.0
7448,1.0,0.0
7449,0.83,0.0
7450,1.0,0.0
7451,0.83,0.0
7452,0.92,0.25
7453,0.42,0.0
7454,0.92,0.0
7455,0.75,1.42
7456,0.83,0.0
7457,0.83,0.0
7458,1.0,1.0
7459,0.58,1.0
7460,,0.0
7461,,0.0
7462,1.0,1.17
7463,1.0,1.58
7464,0.5,0.0
7465,0.83,3.58
7466,0.42,0.0
7467,0.83,0.92
7468,0.75,3.5
7469,0.67,0.0
7470,0.42,1.75
7471,0.75,1.33
7472,1.0,0.67
7473,0.92,1.08
7474,1.0,1.0
7475,0.67,0.0
7476,1.0,2.42
7477,0.5,0.0
7478,0.67,0.0
7479,,0.0
7480,,0.04
7481,,0.04
7482,,0.04
7483,,0.09
7484,,0.04
7485,,0.04
7486,,0.04
7487,,0.04
7488,,0.07
7489,,0.93
7490,,0.4
7491,,1.67
7492,,0.2
7493,,2.2
7494,,2.0
7495,,0.53
7496,,1.2
7497,,0.07
7498,,1.07
7499,,0.07
7500,,0.2
7501,,1.12
7502,,0.12
7503,,1.0
7504,,1.35
7505,,0.18
7506,,2.24
7507,,2.12
7508,,0.88
7509,,0.06
7510,,1.76
7511,,0.06
7512,,1.06
7513,,0.24
7514,,0.19
7515,,0.04
7516,,0.92
7517,,0.38
7518,,2.27
7519,,2.38
7520,,0.5
7521,,0.08
7522,,1.08
7523,,0.12
7524,,0.09
7525,,0.09
7526,,0.87
7527,,0.74
7528,,0.04
7529,,2.0
7530,,2.39
7531,,1.13
7532,,0.04
7533,,0.91
7534,,0.61
7535,,0.22
7536,,0.04
7537,,1.22
7538,,1.43
7539,,0.26
7540,,0.87
7541,,0.04
7542,,0.27
7543,,0.04
7544,,0.04
7545,,1.0
7546,,0.04
7547,,0.04
7548,,1.19
7549,,1.88
7550,,1.96
7551,,0.69
7552,,1.31
7553,,0.04
7554,,0.04
7555,,0.04
7556,,0.21
7557,,0.04
7558,,0.04
7559,,0.42
7560,,0.04
7561,,0.04
7562,,1.12
7563,,0.04
7564,,0.29
7565,,1.58
7566,,0.04
7567,,0.04
7568,,1.88
7569,,0.04
7570,,0.25
7571,,0.08
7572,,0.75
7573,,0.04
7574,,0.75
7575,,0.04
7576,,0.04
7577,,0.08
7578,,0.04
7579,,0.12
7580,,0.5
7581,,0.07
7582,,1.57
7583,,1.21
7584,,1.93
7585,,0.07
7586,,1.71
7587,,0.07
7588,,0.07
7589,,1.21
7590,,0.07
7591,,0.43
7592,,0.07
7593,,0.07
7594,,0.07
7595,,1.71
7596,,1.38
7597,,0.43
7598,,0.05
7599,,0.05
7600,,0.29
7601,,2.33
7602,,0.24
7603,,0.14
7604,,0.05
7605,,0.29
7606,,0.05
7607,,0.05
7608,,0.24
7609,,1.43
7610,,0.11
7611,,0.05
7612,,0.05
7613,,1.47
7614,,0.21
7615,,0.21
7616,,0.05
7617,,0.05
7618,,0.05
7619,,0.05
7620,,1.68
7621,,0.58
7622,,0.16
7623,,0.05
7624,,0.05
7625,,0.63
7626,,0.58
7627,,2.0
7628,,0.85
7629,,0.05
7630,,0.05
7631,,0.05
7632,,0.05
7633,,0.1
7634,,0.1
7635,,0.05
7636,,0.05
7637,,0.05
7638,,2.1
7639,,0.6
7640,,0.15
7641,,0.1
7642,,0.05
7643,,1.35
7644,,0.8
7645,,1.55
7646,,1.81
7647,,1.24
7648,,0.05
7649,,0.05
7650,,0.48
7651,,0.05
7652,,0.05
7653,,0.05
7654,,0.05
7655,,0.05
7656,,0.05
7657,,0.05
7658,,1.86
7659,,0.71
7660,,0.05
7661,,0.19
7662,,0.05
7663,,0.05
7664,,0.1
7665,,0.19
7666,,0.05
7667,,0.05
7668,,0.05
7669,,0.05
7670,,0.05
7671,,1.14
7672,,0.62
7673,,0.9
7674,,0.05
7675,,1.91
7676,,0.45
7677,,1.36
7678,,0.09
7679,,0.09
7680,,0.09
7681,,0.09
7682,,1.82
7683,,0.91
7684,,0.64
7685,,0.09
7686,,1.82
7687,,1.09
7688,,1.55
7689,,0.55
7690,,1.45
7691,,1.73
7692,,1.0
7693,,0.05
7694,,0.1
7695,,1.57
7696,,0.19
7697,,0.29
7698,,1.24
7699,,0.67
7700,,1.38
7701,,0.86
7702,,0.1
7703,,0.3
7704,,2.1
7705,,0.4
7706,,1.4
7707,,1.3
7708,,1.6
7709,,1.8
7710,,1.92
7711,,0.08
7712,,0.17
7713,,0.08
7714,,0.08
7715,,0.58
7716,,0.92
7717,,3.5
7718,,2.17
7719,,0.67
7720,,0.04
7721,,1.67
7722,,0.81
7723,,1.41
7724,,0.89
7725,,1.27
7726,,1.73
7727,,0.82
7728,,1.0
7729,,2.23
7730,,0.21
7731,,1.58
7732,,0.05
7733,,1.47
7734,,1.26
7735,,0.23
7736,,0.08
7737,,1.23
7738,,0.85
7739,,0.46
7740,,1.85
7741,,1.46
7742,,1.35
7743,,1.65
7744,,1.29
7745,,0.76
7746,,1.59
7747,,1.76
7748,,1.7
7749,,1.4
7750,,0.3
7751,,1.35
7752,,1.75
7753,,2.12
7754,,1.75
7755,,0.38
7756,,1.94
7757,,1.5
7758,,1.07
7759,,2.0
7760,,0.2
7761,,2.6
7762,,2.4
7763,,1.13
7764,,1.6
7765,,2.2
7766,,2.4
7767,,0.4
7768,,2.4
7769,,1.87
7770,,2.05
7771,,1.0
7772,,1.1
7773,,2.1
7774,,1.14
7775,,0.33
7776,,1.86
7777,,2.19
